"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"KVV001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";118995;486352;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.716385784290654;2012
"KVV001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";118995;486352;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.716385784290654;2016
"KVV002_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";119428;487032;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.716385784290654;2022
"ADM067_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";118096;485151;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.13979557994722;2016
"ADM082_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";118777;487667;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.13979557994722;2022
"ADM022_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";122202.2063;487230.8989;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.0446252171333689;2016
"ADM022_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";122202.2063;487230.8989;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.0446252171333689;2022
"ADM026_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";124493;486619;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.0991934186287569;2016
"ADM026_FPA_2022";"NL11";"dummyMeetpuntVoorToetsing";124493;486619;"M6b";"nietNodig";"NL11_VaartenAmsterdam";0.0991934186287569;2022
"SIN004_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";123243.0475;486260.6513;"M6b";"nietNodig";"NL11_Amstellandboezem";0.178182888178771;2012
"AMS023_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";123185;486261;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0890914440893855;2016
"NDP001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";125604;486436;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0890914440893855;2016
"AMS010_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";121688;482650;"M6b";"nietNodig";"NL11_Amstellandboezem";0.158884341207323;2009
"WTV002_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";124856;483339;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0794421706036614;2012
"AMS010_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";121688;482650;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0794421706036614;2012
"AMS010_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";121688;482650;"M6b";"nietNodig";"NL11_Amstellandboezem";0.158884341207323;2016
"AMS033_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";121728;482650;"M6b";"nietNodig";"NL11_Amstellandboezem";0.158884341207323;2019
"GAA001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";128411;481077;"M6b";"nietNodig";"NL11_Amstellandboezem";0.103321895873541;2009
"GAA001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";128411;481077;"M6b";"nietNodig";"NL11_Amstellandboezem";0.103321895873541;2012
"DED100_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";127269.7775;483206.4884;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0516609479367703;2016
"GAA001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";128411;481077;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0516609479367703;2016
"GAA005_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";128400;481077;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0516609479367703;2019
"DED002_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";127504;483475;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0516609479367703;2019
"GEI001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";128868;476994;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2009
"ANG001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";128417;471311;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2009
"ANG001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";128417;471311;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2012
"GEI001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";128868;476994;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2012
"ABC002_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";126358;476723;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2016
"ANG001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";128417;471311;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2016
"ABC012_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";126160;476841;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2019
"ANG001_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";128417;471311;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0640247084564667;2019
"AMS005_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";120475;475186;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"WAV001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";123769;475768;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"WIN001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";124894;474612;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"HOD001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";125250;476802;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"BUL001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";123010;478271;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"OUW001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";121597;473777;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2009
"WAV001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";123769;475768;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"AMS005_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";120475;475186;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"BUL001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";123010;478271;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"HOD001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";125250;476802;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"OUW001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";121597;473777;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"WIN001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";124894;474612;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0266843678335341;2012
"BUL001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";123010;478271;"M6b";"nietNodig";"NL11_Amstellandboezem";0.160106207001204;2016
"BUL002_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";122835;478632;"M6b";"nietNodig";"NL11_Amstellandboezem";0.160106207001204;2019
"KMU001_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";115799;469183;"M6b";"nietNodig";"NL11_Amstellandboezem";0.104167380785761;2009
"AMS003_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";117001;471590;"M6b";"nietNodig";"NL11_Amstellandboezem";0.104167380785761;2009
"AMS003_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";117001;471590;"M6b";"nietNodig";"NL11_Amstellandboezem";0.104167380785761;2012
"KMU001_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";115799;469183;"M6b";"nietNodig";"NL11_Amstellandboezem";0.104167380785761;2012
"KMU001_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";115799;469183;"M6b";"nietNodig";"NL11_Amstellandboezem";0.208334761571522;2016
"KMU008_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";115784;469187;"M6b";"nietNodig";"NL11_Amstellandboezem";0.208334761571522;2019
"GEE003_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";121286;463861;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0315602446273531;2009
"GHC002_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";125708;463613;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0315602446273531;2009
"GEE003_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";121286;463861;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0315602446273531;2012
"GHC002_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";125708;463613;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0315602446273531;2012
"GEE003_FPA_2016";"NL11";"dummyMeetpuntVoorToetsing";121286;463861;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0631204892547062;2016
"GEE003_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";121286;463861;"M6b";"nietNodig";"NL11_Amstellandboezem";0.0631204892547062;2019
"BKP004_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";119369;475672;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";1;2009
"BKP004_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";119369;475672;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";1;2012
"BKP003_FPA_2020";"NL11";"dummyMeetpuntVoorToetsing";119439;475954;"M1a";"nietNodig";"NL11_Bovenkerkerpolder";1;2020
"NLP007_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";116149;474221;"M1a";"nietNodig";"NL11_Noorderlegmeer";1;2009
"NLP007_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";116149;474221;"M1a";"nietNodig";"NL11_Noorderlegmeer";1;2012
"NLP042_FPA_2020";"NL11";"dummyMeetpuntVoorToetsing";115551;474498;"M1a";"nietNodig";"NL11_Noorderlegmeer";1;2020
"GGP050_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";128364;479933;"M20";"nietNodig";"NL11_Gaasperplas";1;2006
"GGP050_FPA_2007";"NL11";"dummyMeetpuntVoorToetsing";128364;479933;"M20";"nietNodig";"NL11_Gaasperplas";1;2007
"GGP050_FPA_2010";"NL11";"dummyMeetpuntVoorToetsing";128364;479933;"M20";"nietNodig";"NL11_Gaasperplas";1;2010
"GGP050_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";128364;479933;"M20";"nietNodig";"NL11_Gaasperplas";1;2014
"GGP050_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";128364;479933;"M20";"nietNodig";"NL11_Gaasperplas";1;2018
"HBP050_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2006
"HBP050_FPA_2007";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2007
"HBP050_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2008
"HBP050_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2009
"HBP050_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2011
"HBP050_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2014
"HBP151_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";123811;478376;"M20";"nietNodig";"NL11_Ouderkerkerplas";0.5;2015
"HBP050_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";0.5;2015
"HBP050_FPA_2018";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2018
"HBP050_FPA_2021";"NL11";"dummyMeetpuntVoorToetsing";123867;478177;"M20";"nietNodig";"NL11_Ouderkerkerplas";1;2021
"PRH006_FPA_2008";"NL11";"dummyMeetpuntVoorToetsing";122079;476219;"M8";"nietNodig";"NL11_VaartenRondeHoep";1;2008
"PRH006_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";122079;476219;"M8";"nietNodig";"NL11_VaartenRondeHoep";1;2009
"PRH006_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";122079;476219;"M8";"nietNodig";"NL11_VaartenRondeHoep";1;2011
"PRH006_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";122079;476219;"M8";"nietNodig";"NL11_VaartenRondeHoep";1;2012
"PRH006_FPA_2015";"NL11";"dummyMeetpuntVoorToetsing";122079;476219;"M8";"nietNodig";"NL11_VaartenRondeHoep";1;2015
"GWV016_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";124000;468262;"M10";"nietNodig";"NL11_Tussenboezema";1;2006
"GWV046_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";124140;469004;"M10";"nietNodig";"NL11_Tussenboezema";1;2009
"GWV046_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";124140;469004;"M10";"nietNodig";"NL11_Tussenboezema";0.5;2011
"GWV099_FPA_2011";"NL11";"dummyMeetpuntVoorToetsing";124752;468204;"M10";"nietNodig";"NL11_Tussenboezema";0.5;2011
"GWV099_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";124752;468204;"M10";"nietNodig";"NL11_Tussenboezema";0.5;2012
"GWV046_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";124140;469004;"M10";"nietNodig";"NL11_Tussenboezema";0.5;2012
"GWV099_FPA_2014";"NL11";"dummyMeetpuntVoorToetsing";124752;468204;"M10";"nietNodig";"NL11_Tussenboezema";1;2014
"GWV099_FPA_2019";"NL11";"dummyMeetpuntVoorToetsing";124752;468204;"M10";"nietNodig";"NL11_Tussenboezema";1;2019
"GWV019_FPA_2006";"NL11";"dummyMeetpuntVoorToetsing";125290;470063;"M20";"nietNodig";"NL11_Vinkeveenseplassen";0.0606430148425551;2006
"GWV079_FPA_2009";"NL11";"dummyMeetpuntVoorToetsing";125290;470063;"M20";"nietNodig";"NL11_Vinkeveenseplassen";0.0606430148425551;2009
"GWV079_FPA_2012";"NL11";"dummyMeetpuntVoorToetsing";125290;470063;"M20";"nietNodig";"NL11_Vinkeveenseplassen";0.0606430148425551;2012
