"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"VEC137_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";129206.6886;464062.1323;"M7b";"nietNodig";"NL11_Vecht";0.0295133493746641;"2014"
"VEC135_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";129866.1657;463347.2364;"M7b";"nietNodig";"NL11_Vecht";0.0295133493746641;"2014"
"VEC135_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";129866.1657;463347.2364;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC163_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";131078;472422;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC125_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";130491;475442;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC169_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";128868;467316;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC144_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";129952;468626;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC214_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";131693;473476;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC140_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";130690.8365;461658.5719;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC150_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";130804.4667;474037.9688;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC137_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";129206.6886;464062.1323;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC167_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";130541;470131;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2017"
"VEC125_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";130491;475442;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC169_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";128868;467316;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC135_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";129866.1657;463347.2364;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC167_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";130541;470131;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC163_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";131078;472422;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC144_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";129952;468626;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC214_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";131693;473476;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC140_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";130690.8365;461658.5719;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC137_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";129206.6886;464062.1323;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC150_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";130804.4667;474037.9688;"M7b";"nietNodig";"NL11_Vecht";0.0442700240619962;"2020"
"VEC171_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";134560;458945;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC161_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";136236.4641;456800.9092;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC132_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";132519.2604;460573.0708;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC010_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";135821;457620;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC130_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";133770.2746;459187.4332;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC131_PTN_2006";"NL11";"dummyMeetpuntVoorToetsing";133305.223;459905.826;"M7b";"nietNodig";"NL11_Vecht";0.0105850661380171;"2006"
"VEC129_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";134560;458951;"M7b";"nietNodig";"NL11_Vecht";0.0158775992070257;"2014"
"VEC010_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135821;457620;"M7b";"nietNodig";"NL11_Vecht";0.0158775992070257;"2014"
"VEC103_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";132703.7156;460632.475;"M7b";"nietNodig";"NL11_Vecht";0.0158775992070257;"2014"
"VEC011_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";133279;459952;"M7b";"nietNodig";"NL11_Vecht";0.0158775992070257;"2014"
"VEC011_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";133279;459952;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2017"
"VEC129_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";134560;458951;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2017"
"VEC103_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";132703.7156;460632.475;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2017"
"VEC011_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";133279;459952;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2020"
"VEC129_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";134560;458951;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2020"
"VEC103_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";132703.7156;460632.475;"M7b";"nietNodig";"NL11_Vecht";0.0211701322760343;"2020"
"NAP194_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP191_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP193_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP192_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135876;479593;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP196_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP190_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP189_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP195_PTN_2008";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2008"
"NAP195_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP189_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP192_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135876;479593;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP196_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP191_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP193_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP194_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP190_PTN_2009";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2009"
"NAP193_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP195_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP191_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP190_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP196_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP189_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP192_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135876;479593;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP194_PTN_2010";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2010"
"NAP194_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP193_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP196_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP195_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP189_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP190_PTN_2011";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0224424799900479;"2011"
"NAP191_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP192_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135876;479593;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP193_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP194_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP195_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP196_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP190_PTN_2012";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.019236411420041;"2012"
"NAP254_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP190_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP196_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP189_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP191_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP193_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP194_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP230_PTN_2014";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0168318599925359;"2014"
"NAP193_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0269309759880574;"2015"
"NAP190_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0269309759880574;"2015"
"NAP195_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0269309759880574;"2015"
"NAP191_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0269309759880574;"2015"
"NAP196_PTN_2015";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0269309759880574;"2015"
"NAP254_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP255_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP195_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP191_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP194_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP190_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP270_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP189_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP196_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP257_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP230_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP269_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135641;479008;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP193_PTN_2016";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2016"
"NAP194_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP254_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP196_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP193_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP257_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP255_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP270_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP191_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP189_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP230_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP195_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP190_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP280_PTN_2017";"NL11";"dummyMeetpuntVoorToetsing";135506;479166;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2017"
"NAP195_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP100_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135480;479750;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP193_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP254_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP191_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP190_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP255_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP230_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP270_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP257_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP196_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP194_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP189_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP280_PTN_2018";"NL11";"dummyMeetpuntVoorToetsing";135506;479166;"M14";"nietNodig";"NL11_Naardermeer";0.00961820571002051;"2018"
"NAP254_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP196_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP191_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP270_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP193_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP280_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135506;479166;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP257_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP190_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP189_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP194_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP255_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP195_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP230_PTN_2019";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2019"
"NAP196_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP254_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP255_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP193_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP230_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP270_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP191_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP194_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP195_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP190_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP257_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP189_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP280_PTN_2020";"NL11";"dummyMeetpuntVoorToetsing";135506;479166;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2020"
"NAP257_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP190_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP195_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135586;479605;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP191_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135814;479536;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP254_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP255_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP193_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP194_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP280_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135506;479166;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP189_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP196_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135633;479508;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP230_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";136021;479325;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP270_PTN_2021";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2021"
"NAP257_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135512;479539;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP194_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135528;479700;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP193_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135489;479800;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP189_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135759;479578;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP270_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135391;479121;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP255_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135573;479241;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP254_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135527;479124;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
"NAP190_PTN_2022";"NL11";"dummyMeetpuntVoorToetsing";135817;479643;"M14";"nietNodig";"NL11_Naardermeer";0.0103580676877144;"2022"
