Identificatie;Namespace;Omschrijving;GeometriePunt.X_RD;GeometriePunt.Y_RD;KRWwatertype.code;LigtInGeoobject.identificatie;HoortBijGeoobject.identificatie;Wegingsfactor;jaar
BOT230_PTN_2012;NL11;dummyMeetpuntVoorToetsing;124590;475331;M1a;nietNodig;NL11_2560-EAG-2;0.071428571;2012
BOT145_PTN_2016;NL11;dummyMeetpuntVoorToetsing;124641.6242;475230.2117;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT304_PTN_2016;NL11;dummyMeetpuntVoorToetsing;123933.1269;474188.3416;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT142_PTN_2016;NL11;dummyMeetpuntVoorToetsing;123860.3867;474370.1533;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT119_PTN_2016;NL11;dummyMeetpuntVoorToetsing;124206.9633;473749.3067;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT039_PTN_2016;NL11;dummyMeetpuntVoorToetsing;124096;474503;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT140_PTN_2016;NL11;dummyMeetpuntVoorToetsing;124200;474730;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2016
BOT140_PTN_2019;NL11;dummyMeetpuntVoorToetsing;124200;474730;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT119_PTN_2019;NL11;dummyMeetpuntVoorToetsing;124206.9633;473749.3067;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT145_PTN_2019;NL11;dummyMeetpuntVoorToetsing;124641.6242;475230.2117;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT304_PTN_2019;NL11;dummyMeetpuntVoorToetsing;123933.1269;474188.3416;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT142_PTN_2019;NL11;dummyMeetpuntVoorToetsing;123860.3867;474370.1533;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT039_PTN_2019;NL11;dummyMeetpuntVoorToetsing;124096;474503;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2019
BOT145_PTN_2022;NL11;dummyMeetpuntVoorToetsing;124641.6242;475230.2117;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
BOT142_PTN_2022;NL11;dummyMeetpuntVoorToetsing;123860.3867;474370.1533;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
BOT119_PTN_2022;NL11;dummyMeetpuntVoorToetsing;124206.9633;473749.3067;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
BOT140_PTN_2022;NL11;dummyMeetpuntVoorToetsing;124200;474730;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
BOT304_PTN_2022;NL11;dummyMeetpuntVoorToetsing;123933.1269;474188.3416;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
BOT039_PTN_2022;NL11;dummyMeetpuntVoorToetsing;124096;474503;M1a;nietNodig;NL11_2560-EAG-2;0.166666667;2022
PBW158_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127752;471651;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW105_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126628.715;473818.7294;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW137_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127773.3338;472841.7612;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW164_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127750.5556;471319.3012;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW102_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126720.905;474053.5712;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW127_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127609.0475;473580.9844;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW133_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126576;474957;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW138_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127282.4444;472447.1113;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW156_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127593.8731;471894.1744;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW143_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127109.5712;472150.8256;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW157_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127378.635;471663.6662;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW176_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126601;474599;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW128_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127451.5082;473490.2219;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW115_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127190;473598;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW169_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127830;470948;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW161_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127769.5081;471521.9519;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW162_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127466.7463;471309.825;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW175_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128270;472138;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW134_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126534;474670;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW113_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126711.5081;473264.73;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW125_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127142;473199;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW154_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127186.8887;471721.27;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW100_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126774.1113;474505.4444;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW139_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127206.9844;472259.5075;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW146_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127336.2225;472853.1425;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW147_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127988.6825;472514.3969;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW171_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128085.6825;471314.0319;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW160_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127486;471514;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW103_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126796.0956;473992.0312;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW166_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127987.3494;471170.2694;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW123_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126780.1431;472996.8569;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW172_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128286.6825;471081.175;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW112_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126727.7144;473327.8887;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW173_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127960.9844;470851.7137;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW126_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127236.4288;473193.5869;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW120_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126758.1113;473049.5712;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW121_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127116.5869;473350.8419;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW140_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127590;472569;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW107_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126965.7938;474011.4444;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW159_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127694.3494;472034.7938;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW117_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127087;473561;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW142_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127305;472319;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW111_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126989;473574;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW151_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127484.7625;472162.38;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW124_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126887.0638;472996.5394;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW136_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127460;472745;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW155_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127188.9362;471648.175;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW149_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127648.5875;472254.2219;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW131_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126867.0638;472778.19;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW101_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126576.6662;474106.5875;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW168_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127855;471033;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW174_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128124.9994;472231.2381;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW170_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128118.6506;471003.5875;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW141_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127598;472975;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW104_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127127.1906;474421.7456;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW118_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127106.1906;473462.8887;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW153_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127678.3494;471998.2694;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW135_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127060.7463;472550.1425;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW109_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127014.1431;473747.46;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW152_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127323.9525;471860.3331;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW148_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128054.3175;472483.1269;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW114_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127097;473620;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW130_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126790.27;472850.1744;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW119_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126907.6187;473231.7781;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW165_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127641.4919;471151.4606;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW132_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127358.3332;472931.8888;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW106_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126650.2863;473710.7931;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW108_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126918.905;473731.0156;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW163_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127898.6669;471471.4756;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW145_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127259.9362;472102.6513;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW150_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127332.1113;472076.8094;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW167_PTN_2007;NL11;dummyMeetpuntVoorToetsing;128208.2219;471219.3806;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW144_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127516;472310;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW122_PTN_2007;NL11;dummyMeetpuntVoorToetsing;127330.175;473447.1581;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PBW116_PTN_2007;NL11;dummyMeetpuntVoorToetsing;126775;473229;M8;nietNodig;NL11_2570-EAG-1;0.013333333;2007
PWH145_PTN_2009;NL11;dummyMeetpuntVoorToetsing;125963;474774;M8;nietNodig;NL11_2570-EAG-1;1;2009
PBW127_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127609.0475;473580.9844;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW178_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127352;471730;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW160_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127486;471514;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW132_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127358.3332;472931.8888;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW177_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127217.4606;472969.9044;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW176_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126601;474599;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW173_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127960.9844;470851.7137;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW133_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126576;474957;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW104_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127127.1906;474421.7456;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW134_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126534;474670;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW150_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127332.1113;472076.8094;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW117_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127087;473561;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW102_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126720.905;474053.5712;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW159_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127694.3494;472034.7938;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW118_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127106.1906;473462.8887;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW166_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127987.3494;471170.2694;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW100_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126774.1113;474505.4444;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW149_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127648.5875;472254.2219;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW156_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127593.8731;471894.1744;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW122_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127330.175;473447.1581;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW106_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126650.2863;473710.7931;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW137_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127773.3338;472841.7612;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW116_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126775;473229;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW163_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127898.6669;471471.4756;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW111_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126989;473574;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW169_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127830;470948;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW112_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126727.7144;473327.8887;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW125_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127142;473199;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW136_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127460;472745;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW148_PTN_2011;NL11;dummyMeetpuntVoorToetsing;128054.3175;472483.1269;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW158_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127752;471651;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW175_PTN_2011;NL11;dummyMeetpuntVoorToetsing;128270;472138;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW135_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127060.7463;472550.1425;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW101_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126576.6662;474106.5875;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW142_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127305;472319;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW165_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127641.4919;471151.4606;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW143_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127109.5712;472150.8256;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW171_PTN_2011;NL11;dummyMeetpuntVoorToetsing;128085.6825;471314.0319;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW109_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127014.1431;473747.46;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW120_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126758.1113;473049.5712;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW124_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126887.0638;472996.5394;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW172_PTN_2011;NL11;dummyMeetpuntVoorToetsing;128286.6825;471081.175;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW119_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126907.6187;473231.7781;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW180_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127558.7156;473164.2869;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW145_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127259.9362;472102.6513;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW115_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127190;473598;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW152_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127323.9525;471860.3331;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW174_PTN_2011;NL11;dummyMeetpuntVoorToetsing;128124.9994;472231.2381;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW107_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126965.7938;474011.4444;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW131_PTN_2011;NL11;dummyMeetpuntVoorToetsing;126867.0638;472778.19;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW179_PTN_2011;NL11;dummyMeetpuntVoorToetsing;127468.0956;471697.0625;M8;nietNodig;NL11_2570-EAG-1;0.019607843;2011
PBW149_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127648.5875;472254.2219;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW142_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127305;472319;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW143_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127109.5712;472150.8256;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW136_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127460;472745;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW148_PTN_2015;NL11;dummyMeetpuntVoorToetsing;128054.3175;472483.1269;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW127_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127609.0475;473580.9844;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW105_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126628.715;473818.7294;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW173_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127960.9844;470851.7137;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW134_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126534;474670;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW112_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126727.7144;473327.8887;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW158_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127752;471651;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW001_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126673;474638;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW109_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127014.1431;473747.46;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW005_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127121;471741;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW104_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127127.1906;474421.7456;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW131_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126867.0638;472778.19;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW132_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127358.3332;472931.8888;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW102_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126720.905;474053.5712;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW163_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127898.6669;471471.4756;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW125_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127142;473199;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW122_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127330.175;473447.1581;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW118_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127106.1906;473462.8887;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW174_PTN_2015;NL11;dummyMeetpuntVoorToetsing;128124.9994;472231.2381;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW119_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126907.6187;473231.7781;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW172_PTN_2015;NL11;dummyMeetpuntVoorToetsing;128286.6825;471081.175;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW152_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127323.9525;471860.3331;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW137_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127773.3338;472841.7612;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW166_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127987.3494;471170.2694;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW156_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127593.8731;471894.1744;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW135_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127060.7463;472550.1425;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW165_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127641.4919;471151.4606;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW178_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127352;471730;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW115_PTN_2015;NL11;dummyMeetpuntVoorToetsing;127190;473598;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW100_PTN_2015;NL11;dummyMeetpuntVoorToetsing;126774.1113;474505.4444;M8;nietNodig;NL11_2570-EAG-1;0.029411765;2015
PBW149_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127648.5875;472254.2219;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW174_PTN_2018;NL11;dummyMeetpuntVoorToetsing;128124.9994;472231.2381;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW005_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127121;471741;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW134_PTN_2018;NL11;dummyMeetpuntVoorToetsing;126534;474670;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW118_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127106.1906;473462.8887;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW148_PTN_2018;NL11;dummyMeetpuntVoorToetsing;128054.3175;472483.1269;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
PBW143_PTN_2018;NL11;dummyMeetpuntVoorToetsing;127109.5712;472150.8256;M8;nietNodig;NL11_2570-EAG-1;0.05;2018
