"Identificatie";"Namespace";"Omschrijving";"GeometriePunt.X_RD";"GeometriePunt.Y_RD";"KRWwatertype.code";"LigtInGeoobject.identificatie";"HoortBijGeoobject.identificatie";"Wegingsfactor";"jaar"
"3360-DGV-15_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";63008;"2021"
"mpDum_3360-DGV-16_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M10";"nietNodig";"NL11_OostelijkeBinnenpolder";9484;"2021"
"3360-DGV-2_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";294684;"2021"
"3360-DGV-22_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";109402;"2021"
"3360-DGV-23_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MolenpolderenWestbroek";407272;"2021"
"3360-DGV-29_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";8395;"2021"
"3360-DGV-3_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_GroteMaarsseveensep";405977;"2021"
"3360-DGV-4_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_GroteMaarsseveensep";7807;"2021"
"3360-DGV-5_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_GroteMaarsseveensep";197563;"2021"
"3360-DGV-7_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";15464;"2021"
"3360-DGV-8_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";13107;"2021"
"3360-DGV-9_2021";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_MaarsseveenseZoddenenomgeving";15648;"2021"
"ADM103_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"mpDum_1000-DGV-1_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"ADM131_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"ADM142_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"ADM148_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"KVV100_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";215689;"2022"
"ADM074_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";127112;"2022"
"mpDum_1000-DGV-2_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";127112;"2022"
"mpDum_1000-DGV-3_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";81524;"2022"
"ADM006_VIS_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";90550;"2022"
"mpDum_1000-DGV-4_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M6b";"nietNodig";"NL11_VaartenAmsterdam";90550;"2022"
"2500-DGV-11_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";3875796;"2022"
"2500-DGV-2_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";38822;"2022"
"2500-DGV-3_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";31486;"2022"
"2500-DGV-5_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";335506;"2022"
"2500-DGV-6_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";70216;"2022"
"2500-DGV-8_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";1671903;"2022"
"2500-DGV-9_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M20";"nietNodig";"NL11_Vinkeveenseplassen";182687;"2022"
"3201-DGV-1_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_StichtsAnkeveen";53668;"2022"
"3201-DGV-3_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_StichtsAnkeveen";847798;"2022"
"3201-DGV-4_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_StichtsAnkeveen";24284;"2022"
"3201-DGV-5_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_StichtsAnkeveen";6851;"2022"
"3201-DGV-7_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_StichtsAnkeveen";222962;"2022"
"3230-DGV-1_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HetHol";33555;"2022"
"3230-DGV-10_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_WijdeGat";160547;"2022"
"3230-DGV-12_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_WijdeGat";814144;"2022"
"3230-DGV-13_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HilversumsKanaal";20019;"2022"
"3230-DGV-14_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HilversumsKanaal";47122;"2022"
"3230-DGV-16_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HilversumsKanaal";169326;"2022"
"3230-DGV-17_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HilversumsKanaal";450583;"2022"
"3230-DGV-2_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HetHol";192923;"2022"
"3230-DGV-4_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HetHol";190415;"2022"
"3230-DGV-9_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_WijdeGat";41782;"2022"
"4210-DGV-10_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";82493;"2022"
"4210-DGV-2_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";17597;"2022"
"4210-DGV-3_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";35891;"2022"
"4210-DGV-4_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";140042;"2022"
"4210-DGV-5_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";19727;"2022"
"4210-DGV-6_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";34179;"2022"
"4210-DGV-7_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";669595;"2022"
"4210-DGV-8_2022";"NL11";"dummyMeetpuntVoorToetsing";123456;456789;"M27";"nietNodig";"NL11_HollandsAnkeveen";12519;"2022"
